T,E,C,target
37,0.6985,0.620088225,0.285401995
49,0.6985,0.507036355,0.293407213
37,0.6987,0.524378634,0.287262397
37,0.6987,0.581821966,0.286150308
37,0.6987,0.48084405,0.288105215
37,0.6987,0.485862869,0.288008052
49,0.6988,0.521087008,0.293146428
49,0.6988,0.525299949,0.293064866
61,0.6988,0.492442028,0.299517549
37,0.6988,0.558330765,0.286608836
49,0.6988,0.51789534,0.293208218
49,0.6989,0.489198962,0.293767517
37,0.6989,0.563230943,0.286517714
49,0.6989,0.482934116,0.293888802
61,0.6989,0.456350485,0.300220017
37,0.699,0.561085541,0.286562993
37,0.699,0.457575064,0.28856693
49,0.6991,0.521087008,0.29315766
37,0.6991,0.485862869,0.288023029
61,0.6991,0.413873637,0.301049846
49,0.6991,0.506466197,0.293440716
61,0.6991,0.47361772,0.299893216
31,0.6991,0.567650779,0.283531354
13,0.6992,0.585610664,0.274462557
37,0.6992,0.514559246,0.287471218
49,0.6992,0.509439595,0.293386895
49,0.6993,0.490512192,0.293757069
37,0.6993,0.576461372,0.286276553
37,0.6994,0.566250439,0.286477978
37,0.6994,0.500886518,0.287743407
37,0.6994,0.52424648,0.287291164
49,0.6994,0.439497232,0.29474845
61,0.6995,0.463824633,0.300097784
61,0.6995,0.504541449,0.299309517
37,0.6995,0.613812015,0.285560942
61,0.6995,0.45898641,0.300191451
37,0.6995,0.645441243,0.284948608
49,0.6995,0.493456528,0.293707556
61,0.6996,0.552370532,0.298387302
49,0.6996,0.544931731,0.292714753
37,0.6997,0.55187696,0.286767477
49,0.6997,0.516829442,0.293262551
61,0.6997,0.480789296,0.299776841
49,0.6997,0.536658535,0.292878664
43,0.6998,0.419820179,0.292236089
49,0.6998,0.601636738,0.291624447
37,0.6998,0.500017016,0.287775217
49,0.6999,0.521574163,0.293178182
49,0.6999,0.419303462,0.295158118
61,0.6999,0.451784359,0.300345857
49,0.6999,0.490074187,0.293788014
49,0.6999,0.488506741,0.293818359
37,0.7006,0.526525557,0.287291972
61,0.701,0.483911934,0.299765061
61,0.7703,0.448840023,0.303038739
61,0.7845,0.441566262,0.303711226
36,0.795,0.566250439,0.28957267
48,0.7969,0.493541859,0.296867991
37,0.687,0.524455827,0.286822837
13,0.1392,0.702573948,0.251230948
37,0.2923,0.598845171,0.270604526
25,0.4339,0.643970522,0.269216062
49,0.5398,0.576886166,0.286112975
37,0.553,0.573008538,0.28086571
25,0.5753,0.583571641,0.275679594
37,0.5754,0.626137662,0.280675833
25,0.6444,0.567733706,0.278573419
37,0.6686,0.556036586,0.285522518
49,0.6822,0.497957765,0.292972676
61,0.6898,0.505784801,0.298922263
61,0.6898,0.437782562,0.30023877
49,0.6911,0.538990791,0.292511516
61,0.6915,0.459567067,0.299880678
37,0.6971,0.581405368,0.286098467
37,0.6985,0.547926873,0.28679902
49,0.6991,0.514400164,0.293287116
31,0.5382,0.62487512,0.276399171
37,0.6241,0.599402922,0.283016811
13,0.1375,0.630098874,0.252570397
25,0.1446,0.573920787,0.259740387
13,0.1455,0.59210672,0.253605447
37,0.1587,0.595703444,0.265663167
13,0.1653,0.652937697,0.253169116
13,0.1703,0.67327036,0.252962688
13,0.1755,0.520538213,0.25611424
19,0.1767,0.560703523,0.258289861
25,0.1928,0.593263707,0.261170592
25,0.2023,0.621835053,0.260973152
25,0.2046,0.678344054,0.259965267
19,0.2069,0.638208587,0.257920114
25,0.2129,0.619370671,0.261417742
13,0.2231,0.558726293,0.257157143
19,0.2284,0.716947427,0.257200742
13,0.2297,0.622428549,0.256170997
25,0.2417,0.517494717,0.264468349
25,0.2507,0.444349784,0.26622139
25,0.2543,0.638603929,0.262595468
37,0.2564,0.573297733,0.269754969
25,0.2568,0.607458493,0.263292039
25,0.2621,0.465881204,0.26623138
25,0.2632,0.594316942,0.263786082
19,0.2634,0.533891359,0.262055114
13,0.2675,0.480933362,0.260325596
25,0.2685,0.5840367,0.264183545
37,0.2691,0.624441818,0.269240339
37,0.2861,0.592482019,0.270495577
31,0.2877,0.605806191,0.26738925
25,0.2914,0.568647981,0.265338876
31,0.2955,0.665117444,0.266533043
37,0.302,0.577437411,0.271382157
31,0.3025,0.627355397,0.267526197
25,0.3063,0.684614062,0.26365168
25,0.3068,0.641878517,0.26449775
25,0.3075,0.63999167,0.264560488
25,0.3101,0.594957085,0.265529694
19,0.3148,0.64649455,0.261799636
19,0.3231,0.487193316,0.265194433
25,0.3277,0.603207024,0.266028948
25,0.3316,0.657461004,0.265124626
31,0.3363,0.553600126,0.270219603
31,0.3421,0.635855842,0.268844313
25,0.3426,0.535070512,0.267905932
37,0.3435,0.541349385,0.273634634
37,0.3449,0.61931609,0.272177636
37,0.3466,0.494812344,0.274651648
13,0.3495,0.595081907,0.26118591
37,0.3503,0.577705523,0.27318539
25,0.3513,0.531815621,0.268294686
13,0.3513,0.626778116,0.260639674
37,0.3517,0.680406532,0.271249542
25,0.3521,0.588294266,0.267231227
37,0.3558,0.624797755,0.272479624
25,0.3565,0.502938566,0.269048435
13,0.3567,0.589242399,0.26156854
19,0.3594,0.651767895,0.263367435
37,0.3595,0.574468523,0.273592519
13,0.363,0.601289355,0.261571196
25,0.363,0.600106341,0.26741066
37,0.3635,0.58912268,0.273458584
37,0.3636,0.599238593,0.273266487
37,0.3658,0.65855376,0.272200531
49,0.3661,0.539155119,0.280339853
25,0.367,0.601460615,0.267534208
25,0.3675,0.62460185,0.26710492
25,0.3715,0.630528943,0.267139939
37,0.3733,0.583584062,0.273932737
25,0.3743,0.595465843,0.267923588
37,0.3768,0.623049898,0.273299733
37,0.378,0.598134552,0.273827018
25,0.3813,0.638818448,0.267346383
31,0.382,0.611485779,0.270810026
37,0.3881,0.577679582,0.27460118
25,0.391,0.691655,0.266686663
19,0.3946,0.628589466,0.265134104
31,0.3974,0.657135796,0.270502852
37,0.3975,0.557130546,0.275350954
37,0.3992,0.566250439,0.275238046
25,0.4003,0.550870699,0.269760417
25,0.4004,0.592953983,0.26894944
37,0.4007,0.551208476,0.275585417
25,0.4008,0.595525949,0.268914624
37,0.4008,0.489361667,0.2767865
31,0.404,0.612038519,0.271623038
37,0.4051,0.610493194,0.274602422
49,0.4096,0.568323377,0.281403867
25,0.4113,0.67879903,0.267695613
25,0.4118,0.676722953,0.267754526
25,0.4136,0.569033753,0.269906757
25,0.4143,0.61365685,0.269069074
37,0.4149,0.639032992,0.274416825
19,0.4172,0.641612529,0.265728158
25,0.4177,0.520679587,0.270996392
61,0.4188,0.511713026,0.288660853
31,0.4228,0.620923795,0.272154921
25,0.4243,0.573445256,0.270221975
37,0.4249,0.599127578,0.275563799
37,0.4254,0.579826457,0.275956184
37,0.4266,0.613432821,0.275350503
19,0.4315,0.623601747,0.266612256
49,0.4322,0.500195262,0.283568988
25,0.4392,0.573673454,0.270775435
25,0.4429,0.610954788,0.270192211
25,0.4429,0.649026084,0.269455161
13,0.4432,0.603493012,0.26453134
37,0.4439,0.59969207,0.276264258
25,0.4447,0.526216978,0.271900109
37,0.4465,0.528339717,0.27774297
37,0.4475,0.571808055,0.276938875
37,0.4477,0.49545089,0.278424619
49,0.448,0.549251606,0.283210845
25,0.4499,0.625167389,0.270179149
37,0.4541,0.573303821,0.277157031
49,0.4583,0.540674165,0.283762549
43,0.4588,0.586956664,0.279976972
13,0.4645,0.645544492,0.264514738
37,0.4646,0.447916642,0.279977631
13,0.467,0.616534393,0.26516997
37,0.4692,0.531233472,0.278536869
13,0.4696,0.514132961,0.267249784
43,0.4696,0.49255541,0.282208924
37,0.4701,0.481358887,0.279536126
37,0.4701,0.570681957,0.277806854
37,0.4704,0.584732964,0.277546062
31,0.4713,0.617154557,0.274043804
25,0.4731,0.546290307,0.272574832
37,0.4749,0.627340882,0.27688967
37,0.476,0.524380013,0.278924152
49,0.4769,0.525713427,0.284748597
19,0.477,0.71195847,0.266605279
37,0.4779,0.609554448,0.277346335
49,0.4802,0.474957637,0.285854773
29,0.4809,0.506386297,0.275578262
49,0.4833,0.565504305,0.284217881
25,0.4855,0.572516174,0.272531381
37,0.4861,0.583740744,0.278153102
25,0.4863,0.647350154,0.271112566
25,0.4864,0.656819253,0.270932991
31,0.4867,0.594316942,0.275062534
49,0.4876,0.448597499,0.286642166
31,0.4878,0.600838875,0.274977456
37,0.4881,0.682234999,0.276321161
37,0.4884,0.670644891,0.276556775
37,0.4885,0.548802099,0.278919365
19,0.4891,0.658920886,0.268085115
37,0.4896,0.53781096,0.279173337
37,0.4904,0.534865207,0.279260319
25,0.495,0.472280391,0.274827614
37,0.5005,0.633788321,0.277723351
37,0.5085,0.464209541,0.281305886
25,0.5091,0.57793102,0.273310169
49,0.5115,0.512297093,0.286303809
37,0.5137,0.535955234,0.280111603
37,0.5148,0.574489375,0.279406777
37,0.5162,0.56518802,0.279639267
37,0.5164,0.513204986,0.280653134
31,0.5176,0.628340804,0.275560782
25,0.5198,0.567650779,0.273909816
31,0.5215,0.650354916,0.275280616
49,0.5216,0.486070042,0.287189717
49,0.5237,0.558410933,0.285867843
13,0.5259,0.621339506,0.267282247
43,0.5274,0.554671695,0.283170486
37,0.5291,0.56485064,0.280128794
25,0.5292,0.574120709,0.27413651
31,0.5298,0.546125978,0.277609227
49,0.5308,0.538538827,0.286518396
25,0.5314,0.535248813,0.274971431
61,0.5337,0.556252825,0.2921006
37,0.5357,0.520878111,0.281227205
61,0.5402,0.455926376,0.294286265
37,0.5409,0.513026685,0.281573902
37,0.5464,0.511437841,0.28181059
37,0.5467,0.536569594,0.281335278
31,0.5483,0.646403591,0.276360544
43,0.5503,0.540469925,0.284302839
25,0.5504,0.535070512,0.275686271
49,0.5535,0.588508688,0.286400914
31,0.5555,0.541938075,0.278652549
37,0.5566,0.612450666,0.28023691
37,0.5567,0.624053523,0.280016026
13,0.5573,0.640573699,0.26808554
49,0.5586,0.53136725,0.287698109
61,0.5618,0.463824633,0.294942092
30,0.5622,0.625428972,0.276802331
38,0.5631,0.562133996,0.281939111
13,0.5651,0.675219659,0.267706847
31,0.566,0.508749337,0.279688211
37,0.5665,0.610994898,0.280635764
25,0.5666,0.644778861,0.274168897
37,0.5672,0.645697419,0.279990141
49,0.5679,0.479793946,0.289044761
49,0.5687,0.629739027,0.286171815
61,0.5704,0.533387219,0.293917375
49,0.5707,0.598719185,0.286847235
37,0.571,0.611741846,0.28078979
25,0.5721,0.678482003,0.273722341
25,0.5721,0.550383544,0.276202295
25,0.5725,0.609898137,0.275065084
19,0.5736,0.597218935,0.272443455
49,0.5739,0.592618902,0.287085147
37,0.574,0.569879202,0.281712565
49,0.5742,0.527109684,0.288364622
37,0.5747,0.555745404,0.2820124
49,0.5756,0.516585206,0.288620791
49,0.5764,0.486446886,0.289234215
37,0.577,0.563187908,0.281954431
49,0.5773,0.551218021,0.288013959
61,0.5774,0.511751512,0.294598327
49,0.5774,0.524718743,0.288530723
37,0.5775,0.58611573,0.281529275
37,0.579,0.5485739,0.282312237
25,0.5805,0.654469436,0.274501726
31,0.5821,0.590493714,0.278708468
37,0.5822,0.561992873,0.282172262
25,0.5827,0.572693162,0.276167266
61,0.5855,0.568742481,0.293798272
37,0.5872,0.517510489,0.283220637
49,0.5879,0.51232764,0.289163747
19,0.5885,0.535763163,0.274191101
37,0.5894,0.571768241,0.282252592
25,0.5899,0.408271955,0.279619998
25,0.5926,0.601925136,0.275972013
37,0.5946,0.513026685,0.28358451
37,0.5953,0.510583897,0.28365801
37,0.5973,0.526701289,0.283420865
49,0.5976,0.590281146,0.288017769
37,0.5976,0.525395381,0.283457379
49,0.5977,0.529305092,0.289201994
61,0.5978,0.58405746,0.293962308
43,0.5993,0.519516025,0.286543133
49,0.6,0.566536893,0.288567311
37,0.6001,0.51402936,0.283771026
49,0.6035,0.479793946,0.290377678
37,0.6058,0.656300227,0.281230114
49,0.6066,0.522604869,0.289664938
31,0.6073,0.533838583,0.280748822
37,0.6085,0.573515818,0.282933892
25,0.6093,0.657121824,0.275528691
49,0.6094,0.462526711,0.290932872
31,0.6099,0.631851811,0.278948658
25,0.6101,0.691655,0.274890091
61,0.6125,0.480789296,0.296511944
37,0.6133,0.586275902,0.282866579
43,0.6135,0.652856876,0.284493357
49,0.6142,0.52190591,0.289963025
49,0.6151,0.584884865,0.288777465
25,0.6184,0.555713999,0.277832639
49,0.6204,0.548783878,0.289674811
37,0.6242,0.596356653,0.28307953
37,0.6243,0.577450372,0.283449295
49,0.6273,0.629739027,0.288365886
49,0.6277,0.524789371,0.290412662
25,0.6277,0.615337949,0.27702654
37,0.6286,0.51116676,0.284893528
37,0.6294,0.581231748,0.28356704
37,0.631,0.541706823,0.284392139
49,0.631,0.500628105,0.291003975
61,0.6313,0.455453993,0.297706329
61,0.6326,0.551294026,0.295899563
37,0.6329,0.585597357,0.283613568
61,0.6342,0.506118228,0.296834062
25,0.6346,0.642584016,0.276757409
49,0.6352,0.524739865,0.290694431
19,0.6357,0.628346469,0.274165949
49,0.6358,0.564644553,0.289944351
49,0.6359,0.527109684,0.290674761
37,0.636,0.543173883,0.284550945
37,0.6382,0.516361588,0.285152395
49,0.6382,0.478502366,0.291701902
61,0.6394,0.512759533,0.296900184
37,0.6399,0.566250439,0.28425021
25,0.6399,0.592808316,0.277919494
49,0.6401,0.614020872,0.289149436
25,0.6435,0.550383544,0.278875617
25,0.6452,0.588294266,0.278205325
37,0.6461,0.55847073,0.28463296
37,0.6472,0.517284251,0.285471506
61,0.6504,0.553956883,0.296514469
25,0.6508,0.64609735,0.277295944
49,0.6512,0.588878425,0.290051788
49,0.652,0.503736042,0.291730077
19,0.6523,0.658139683,0.274210689
43,0.6528,0.547926873,0.287996226
37,0.6528,0.590429266,0.284265109
61,0.654,0.515544525,0.297392912
37,0.6546,0.566613311,0.284793575
49,0.656,0.485889408,0.292225349
49,0.6561,0.517922927,0.291608932
25,0.6574,0.521355908,0.279958021
49,0.6579,0.528258585,0.291476231
19,0.6585,0.483775444,0.277818474
49,0.6587,0.621500042,0.289701053
37,0.6591,0.469544958,0.28684128
25,0.6593,0.45893442,0.281237624
37,0.6599,0.510346126,0.286081333
37,0.6604,0.610667736,0.284157853
37,0.6606,0.534808856,0.28563395
49,0.6608,0.541281941,0.291332683
37,0.6611,0.496288259,0.28639842
19,0.6612,0.604924284,0.275574155
13,0.6613,0.643499872,0.271922804
25,0.6613,0.56526285,0.279254015
25,0.6623,0.662372364,0.277411441
37,0.6633,0.607800823,0.284321936
61,0.6649,0.507468248,0.297957379
37,0.666,0.50393098,0.286433922
49,0.6662,0.512004814,0.292101665
49,0.6662,0.552972412,0.291308542
61,0.6664,0.515846309,0.297851344
19,0.6666,0.632930069,0.275234154
49,0.6677,0.4733832,0.292905532
61,0.6686,0.49779043,0.298283273
37,0.6686,0.654912486,0.283608305
37,0.6693,0.576623251,0.285150174
25,0.6702,0.539790809,0.280080377
37,0.6704,0.614845733,0.284451382
37,0.6706,0.478522235,0.28709806
61,0.6708,0.494742927,0.298424643
37,0.6711,0.560565328,0.285528447
61,0.6711,0.497234243,0.298387644
49,0.6713,0.548539642,0.291585311
13,0.6714,0.543133816,0.274244025
61,0.6714,0.515366224,0.298047846
37,0.6714,0.533130464,0.286070811
37,0.6717,0.620615324,0.284388358
37,0.6718,0.587841629,0.285026593
31,0.6723,0.578080413,0.282326008
37,0.6732,0.527685217,0.286243624
49,0.6733,0.57220567,0.291202026
49,0.6736,0.567671822,0.291301032
37,0.6739,0.568726173,0.285475291
49,0.674,0.535717387,0.291934639
49,0.6743,0.629739027,0.290125636
25,0.6745,0.56526285,0.279748243
49,0.6751,0.570264053,0.291307009
61,0.6751,0.54770979,0.297560216
37,0.6752,0.568750972,0.285523485
49,0.6752,0.43086697,0.294009446
37,0.6753,0.612943676,0.284671669
49,0.6753,0.557800964,0.29155578
19,0.6756,0.615959824,0.275899667
37,0.676,0.480421332,0.287263478
37,0.6766,0.552199786,0.285896329
61,0.6771,0.439064949,0.299738436
37,0.6772,0.586181535,0.285260916
37,0.6773,0.562157201,0.285729765
37,0.6775,0.517278163,0.286606101
49,0.6777,0.584744909,0.291124011
61,0.6779,0.491624351,0.298750852
37,0.678,0.634512458,0.284355195
31,0.6782,0.617611845,0.281781594
49,0.6782,0.543359276,0.291943948
37,0.6784,0.616326742,0.284722242
25,0.6786,0.6746413,0.277784213
25,0.6787,0.633785673,0.278578912
31,0.6788,0.525076908,0.283595512
37,0.6789,0.517284251,0.286658401
25,0.6789,0.657121824,0.278134618
49,0.6791,0.53348595,0.29216879
49,0.6796,0.48903555,0.29304806
61,0.6801,0.45136928,0.299612552
37,0.6801,0.613812015,0.284834577
37,0.6801,0.623129466,0.284654194
19,0.6802,0.696317912,0.274516185
49,0.6803,0.540251235,0.292082746
37,0.6805,0.53659787,0.2863444
34,0.6806,0.631608813,0.283054616
49,0.6808,0.451093568,0.293827537
31,0.6809,0.64716679,0.281310509
25,0.6811,0.646136084,0.278429671
25,0.6813,0.588294266,0.279556962
37,0.6817,0.576530681,0.285616241
37,0.6823,0.669864708,0.283831782
61,0.6825,0.408378406,0.300534704
61,0.683,0.509092875,0.298603618
37,0.6832,0.582003537,0.28556645
37,0.6832,0.485643537,0.287431956
31,0.6839,0.626271377,0.281827364
25,0.6839,0.623449936,0.278973705
49,0.6839,0.449862449,0.29396744
49,0.684,0.59151489,0.291228828
37,0.684,0.485862869,0.287457663
37,0.6844,0.537927738,0.286464676
25,0.6845,0.593499427,0.279576005
37,0.6846,0.581598761,0.285626704
25,0.6849,0.676340021,0.277987208
43,0.6853,0.590170259,0.288395252
37,0.6857,0.524082151,0.286781397
37,0.6857,0.51927281,0.286874505
37,0.6861,0.594434463,0.285434371
43,0.6861,0.556706095,0.289073063
37,0.6864,0.574662324,0.285828387
31,0.6864,0.572544893,0.282961099
37,0.6865,0.448529611,0.288274029
37,0.6866,0.583598035,0.285662882
49,0.6866,0.506713529,0.292967909
49,0.687,0.566536893,0.29182472
37,0.687,0.599284744,0.285374168
49,0.687,0.427400387,0.294518368
37,0.6871,0.538022382,0.286563936
37,0.6872,0.615441456,0.285068866
37,0.6874,0.53544125,0.286625139
49,0.6874,0.562835513,0.291911354
55,0.6878,0.518024477,0.295702142
37,0.6879,0.534362393,0.286664746
49,0.688,0.446722114,0.294181746
25,0.6881,0.684449733,0.277950019
37,0.6881,0.59271538,0.285542535
25,0.6881,0.678605637,0.278063159
19,0.6882,0.585610664,0.276958982
37,0.6882,0.593408313,0.285532864
13,0.6884,0.606254152,0.273658536
37,0.6886,0.632593453,0.284789226
37,0.6886,0.524082151,0.286889978
49,0.6887,0.506713529,0.293046536
37,0.6889,0.424537183,0.288828376
37,0.6889,0.610307211,0.285231914
37,0.6889,0.607078557,0.28529442
25,0.689,0.473964157,0.282058664
37,0.689,0.553642922,0.286332665
25,0.6891,0.514783126,0.281272163
37,0.6893,0.514289064,0.287105778
49,0.6895,0.508479491,0.2930423
37,0.6896,0.474062228,0.287895792
37,0.6898,0.541527686,0.286597166
37,0.6903,0.548205009,0.286486616
37,0.6904,0.552199786,0.286413022
25,0.6906,0.595834803,0.279759185
37,0.6906,0.618778092,0.285131571
37,0.6906,0.585414665,0.285777478
37,0.6906,0.586032179,0.285765523
49,0.6907,0.506478878,0.293125962
37,0.6908,0.570392456,0.286075793
37,0.6913,0.495025879,0.287553592
37,0.6916,0.545606952,0.286585587
61,0.6916,0.440761816,0.300248487
49,0.692,0.551043476,0.292311876
37,0.6922,0.599270772,0.285569134
37,0.6923,0.567330309,0.286191238
49,0.6926,0.483176287,0.293648233
37,0.6928,0.575901293,0.286044026
43,0.6928,0.53618756,0.289721155
49,0.6929,0.454492451,0.294214777
49,0.693,0.481004805,0.293705249
49,0.6932,0.488465392,0.293568302
49,0.6932,0.465420466,0.294014446
49,0.6932,0.53136725,0.292737733
37,0.6934,0.604695278,0.285509047
49,0.6934,0.509914764,0.293160536
61,0.6939,0.46168094,0.299929613
31,0.6939,0.564011884,0.283407107
37,0.6939,0.495025879,0.28765094
37,0.6941,0.570083895,0.286205323
49,0.6942,0.528422914,0.292832176
25,0.6943,0.51650221,0.281433578
61,0.6944,0.504424999,0.29912082
37,0.6945,0.535511294,0.286889617
61,0.6946,0.466953388,0.299853749
25,0.6947,0.618842142,0.279467279
37,0.6947,0.466945382,0.288224524
49,0.6947,0.579182361,0.291868206
25,0.695,0.528125173,0.281234769
25,0.6951,0.569434292,0.280438779
49,0.6953,0.576886166,0.291935125
49,0.6955,0.559064119,0.292287644
25,0.6957,0.525476403,0.281312258
37,0.6958,0.578795048,0.286100328
37,0.6958,0.529926068,0.28704642
37,0.696,0.534428619,0.28696674
37,0.6961,0.542662615,0.286811076
37,0.6961,0.58600738,0.285971932
49,0.6963,0.488453086,0.293684609
37,0.6964,0.513555493,0.287385815
49,0.6965,0.486070042,0.293738232
61,0.6966,0.469360153,0.299882037
49,0.6966,0.549974114,0.292504809
49,0.6968,0.521087008,0.293071545
13,0.6971,0.657044598,0.273000987
37,0.6971,0.501445375,0.287646473
25,0.6971,0.625506569,0.279428117
49,0.6972,0.528258585,0.292947682
31,0.6972,0.606182702,0.282714247
37,0.6973,0.55208397,0.28667361
49,0.6973,0.436859995,0.29472088
37,0.6973,0.549623502,0.286721244
49,0.6975,0.496185955,0.293579832
49,0.6975,0.432293925,0.294816766
49,0.6975,0.479215203,0.293908382
37,0.6979,0.472094433,0.288244653
37,0.6979,0.553699054,0.286664808
49,0.6979,0.484459944,0.293821821
37,0.698,0.50608856,0.287590279
61,0.6981,0.489078294,0.299556461
37,0.6981,0.60470925,0.285684751
49,0.6982,0.54355259,0.292689035
49,0.6986,0.542796393,0.292718651
49,0.6989,0.467863254,0.294180571
37,0.6991,0.545606952,0.286866398
49,0.6991,0.548005097,0.292636533
61,0.6991,0.454870325,0.300256161
61,0.6991,0.461653562,0.300124839
61,0.6991,0.441977006,0.300505772
49,0.6993,0.548005097,0.292644021
49,0.6993,0.467863254,0.294195547
61,0.6995,0.47361772,0.299908192
37,0.6998,0.523849708,0.287313822
37,0.6998,0.550049102,0.286806609
49,0.6999,0.515364154,0.293298406
49,0.7133,0.449862449,0.295068219
49,0.6891,0.500628105,0.293179325
37,0.6907,0.598576213,0.285526418
37,0.6383,0.578772115,0.283947887
25,0.3475,0.619986832,0.266445436
61,0.3619,0.566626897,0.285467314
37,0.522,0.662584485,0.277970856
49,0.5426,0.496562799,0.287772851
49,0.5612,0.612283666,0.286228936
